Fecha de Atencion,De 0 a antes de 1,De 01 a 05 ,De 06 a 09,De 10 a 14,De 15 a 18 ,De 19 a 26,De 27 a 44,De 45 a 59,De 60 y mas,No Definido,Total general
5/15/18,,39.722,21.195,21.922,20.006,49.569,105.866,94.266,118.737,,471.129
5/16/18,,40.943,23.096,23.718,21.005,50.948,106.9,92.897,116.288,,475.622
5/17/18,,39.365,21.479,22.055,19.785,51.198,107.121,93.68,113.515,,467.986
5/18/18,,36.996,20.598,21.639,19.339,48.008,100.66,87.336,105.226,,439.612
5/19/18,,19.111,10.741,12.115,9.568,24.228,52.211,40.715,45.391,,213.96
5/20/18,,7.627,2.952,2.732,2.707,6.967,12.013,9.225,14.921,,59.119
5/21/18,,39.44,21.601,22.242,20.213,50.075,107.747,93.566,114.945,,469.63
5/22/18,,41.017,22.483,23.034,20.761,51.05,108.106,95.446,117.181,,478.862
5/23/18,,39.95,21.882,23.12,20.292,49.065,105.767,93.161,113.115,,466.17
5/24/18,,37.414,20.953,22.565,19.632,47.668,102.137,89.764,108.268,,448.243
5/25/18,,36.543,20.258,22.153,18.996,45.765,97.914,84.716,100.634,,426.788
5/26/18,,19.002,11.068,12.048,9.498,22.536,48.418,39.008,44.598,,206.055
5/27/18,,7.286,2.859,2.503,2.366,5.928,10.43,7.274,11.201,,49.836
5/28/18,,39.557,21.479,22.3,20.247,47.679,101.964,91.311,109.777,,454.123
5/29/18,,39.409,21.35,23.147,20.307,48.756,102.415,91.497,109.91,,456.623
5/30/18,,39.461,21.582,23.403,20.267,47.814,102.844,92.373,111.266,,458.842
5/31/18,,41.733,23.092,24.884,22.737,50.444,109.814,99.348,117.412,,489.288
6/1/18,,30.859,19.46,21.281,17.613,41.148,88.439,74.238,84.069,,377.061
6/2/18,,15.76,9.168,9.859,7.389,18.366,40.242,29.188,29.346,,159.293
6/3/18,,6.633,2.707,2.325,2.191,5.775,10.023,6.497,9.333,,45.471
6/4/18,,7.397,3.458,2.931,2.545,5.777,10.343,6.905,9.853,,49.198
6/5/18,,35.169,19.575,19.64,16.881,42.156,91.164,74.936,82.769,,382.245
6/6/18,,34.98,19.617,20.015,17.209,42.421,90.072,73.619,80.353,,378.238
6/7/18,,33.789,18.719,19.345,16.624,42.051,89.5,72.557,78.409,,370.941
6/8/18,,31.179,17.306,18.019,15.928,39.696,84.325,68.563,74.259,,349.226
6/9/18,,15.406,8.864,9.655,7.267,18.189,40.121,29.069,29.538,,158.088
6/10/18,,6.547,2.746,2.44,2.242,5.727,10.244,6.915,9.45,,46.3
6/11/18,,6.512,2.823,2.398,2.165,5.587,10.007,6.635,9.408,,45.528
6/12/18,,34.99,19.668,21.041,18.281,42.448,90.541,74.747,82.442,,384.103
6/13/18,,33.756,19.845,21.196,18.011,42.133,88.486,72.596,77.479,,373.45
6/14/18,,31.884,17.602,18.68,16.884,40.444,85.409,70.125,74.143,,355.131
6/15/18,,30.15,17.634,19.771,16.691,39.005,82.704,66.097,71.167,,343.168
6/16/18,,15.453,8.976,9.2,7.381,18.402,40.193,28.859,28.28,,156.722
6/17/18,,6.147,2.464,2.111,1.967,5.223,9.261,5.832,7.733,,40.731
6/18/18,,32.984,19.522,20.595,17.148,41.462,88.497,70.717,72.964,,363.826
6/19/18,,32.613,18.303,19.893,17.107,40.271,84.204,67.782,70.604,,350.729
6/20/18,,32.591,18.604,20.32,17.277,41.378,87.141,70.571,73.759,,361.588
6/21/18,,31.283,17.831,20.333,17.899,41.094,86.387,69.075,70.759,,354.613
6/22/18,,29.086,16.539,18.419,16.072,38.276,81.347,64.129,66.245,,330.048
6/23/18,,14.065,7.667,8.176,6.563,17.525,38.306,27.483,26.955,,146.721
6/24/18,,5.234,2.208,1.969,1.829,4.852,8.784,5.775,7.546,,38.187
6/25/18,,30.687,17.642,19.255,16.432,41.292,87.349,68.848,70.866,,352.302
6/26/18,,31.094,17.701,19.734,17.417,41.277,87.597,69.534,72.953,,357.235
6/27/18,,30.834,17.713,19.939,17.198,40.165,84.696,67.225,68.692,,346.403
6/28/18,,26.694,15.939,17.316,15.305,36.689,77.782,61.898,63.358,,314.927
6/29/18,,26.509,15.971,17.378,15.539,36.591,76.512,59.339,59.258,,307.038
6/30/18,,13.98,8.016,8.854,7.605,18.545,41.497,30.326,30.214,,159.015
7/1/18,,3.254,1.449,1.153,1.323,3.111,6.009,4.032,5.036,,25.359
7/2/18,,2.915,1.21,1.167,1.189,3.181,6.309,4.172,5.012,,25.149
7/3/18,,18.989,10.505,10.274,9.161,25.785,56.52,44.048,43.181,,218.451
7/4/18,,20.583,11.88,12.082,10.353,27.306,60.969,46.407,45.93,,235.5
7/5/18,,19.706,11.371,11.919,10.339,27.906,61.679,47.265,46.66,,236.838
7/6/18,,18.702,10.758,11.457,10.165,26.6,59.333,44.938,44.544,,226.488
7/7/18,,8.994,5.157,5.618,4.655,12.75,30.026,21.1,18.329,,106.624
7/8/18,,2.604,1.058,1.008,1.059,2.911,5.672,3.323,3.879,,21.506
7/9/18,,20.771,11.879,11.984,10.43,28.029,62.897,48.033,47.403,,241.414
7/10/18,,21.113,11.865,11.683,10.288,28.155,61.991,48.053,47.686,,240.823
7/11/18,,19.938,11.307,11.427,10.137,27.554,60.785,47.181,45.889,,234.208
7/12/18,,20.142,11.303,11.038,9.872,27.021,60.261,46.074,44.981,,230.683
7/13/18,,18.044,10.13,10.451,8.918,25.213,56.618,43.871,41.891,,215.129
7/14/18,,10.578,6.277,6.728,4.934,12.978,30.363,21.114,19.409,,112.376
7/15/18,,2.51,1.074,1.016,1.035,2.676,5.172,3.175,3.939,,20.592
7/16/18,,19.299,10.995,11.212,9.608,27.576,60.513,46.228,45.384,,230.806
7/17/18,,20.285,11.237,11.586,10.109,27.268,60.961,47.281,45.841,,234.56
7/18/18,,20.262,11.215,11.701,9.962,27.21,59.585,46.245,45.251,,231.423
7/19/18,,19.695,10.857,10.621,9.355,25.975,57.17,44.589,43.808,,222.063
7/20/18,,2.587,1.121,1.16,967,2.749,5.463,3.228,3.72,,20.993
7/21/18,,7.398,4.51,4.931,3.742,10.794,25.021,17.069,14.648,,88.108
7/22/18,,2.315,989,895,876,2.297,4.346,2.58,3.277,,17.571
7/23/18,,20.071,11.452,10.936,9.494,26.689,59.838,46.295,45.592,,230.358
7/24/18,,20.051,11.722,11.129,9.8,26.684,59.735,45.944,44.745,,229.803
7/25/18,,19.343,11.131,11.37,9.757,25.384,56.101,43.291,40.749,,217.117
7/26/18,,17.978,10.085,10.413,8.761,24.524,54.344,42.051,39.517,,207.665
7/27/18,,16.327,9.741,10.299,8.644,23.219,52.206,39.358,36.333,,196.12
7/28/18,,8.544,5.169,6.034,4.192,11.201,25.139,17.187,14.331,,91.792
7/29/18,,2.063,941,852,771,2.102,4.032,2.323,2.748,,15.829
7/30/18,,18.027,10.245,10.366,8.651,23.929,53.027,40.399,37.52,,202.157
7/31/18,,17.954,10.84,10.999,9.778,25.406,54.322,40.766,38.683,,208.741
8/1/18,,452,130,119,92,341,746,305,229,,2.414
8/2/18,,318,77,68,57,156,318,150,98,,1.242
8/3/18,,344,70,73,49,272,616,186,123,,1.733
8/4/18,,342,95,88,62,248,548,194,117,,1.694
8/5/18,,,,,,,2,,1,,3
8/6/18,,,,,,1,2,,2,,5
8/7/18,,,,,,,,,1,,1
8/8/18,,,,,,,1,2,1,,4
8/9/18,,,,,,1,,,2,,3
8/10/18,,,,,,,1,1,,,2
8/12/18,,,,,,,,1,,,1
8/15/18,,,,,,,2,,1,,3
12/30/18,,,1,,,,,,,,1
